business_id,sector,business_age_years,legal_status,division,location_type,employees_count,monthly_revenue_bdt,monthly_profit_bdt,existing_loans,prior_loan_count,late_payment_history,loan_purpose,loan_amount_bdt,preferred_tenure_months,collateral_level,cashflow_stability,missed_payment_last_12m,repayment_confidence,owner_education,days_payable_outstanding,business_description,loan_purpose_description,repayment_plan_description,risk_factors_description,target_missed_payment,split
SME0612,Agriculture,14,Limited,Dhaka,Urban,13,2471759,348675,Yes,3,Never,Expansion,2997717,18,Low,3,Yes,4,Higher Secondary,60,"Fish hatchery in Gazipur, Dhaka division. Operating 14 years with 13 employees. Urban market with strong competition. Monthly revenue approximately 2471K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2997K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 166K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 3 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 14 years reputation. Management experienced in handling operational challenges.",1,train
SME0613,Agriculture,9,Sole,Dhaka,Rural,3,396531,68110,No,2,Rarely,Inventory,292301,30,Low,3,Yes,3,Bachelor's,75,"Vegetable farming in Gazipur, Dhaka division. Operating 9 years with 3 employees. Rural area serving local community. Monthly revenue approximately 396K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 292K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 30 months from business cashflow.,Monthly installment 9K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 9 years reputation. Management experienced in handling operational challenges.",1,train
SME0614,Manufacturing,2,Partnership,Chittagong,Urban,28,889567,267177,No,3,Never,Working capital,708598,24,High,4,No,3,Secondary,7,"Food processing in Feni, Chittagong division. Operating 2 years with 28 employees. Urban market with strong competition. Monthly revenue approximately 889K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 708K BDT for working capital. Current operations at capacity. Need funds to expand working capital. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 24 months from business cashflow.,Monthly installment 29K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 3 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Chittagong division market stable. Customer base loyal with 2 years reputation. Management experienced in handling operational challenges.",0,train
SME0615,Retail,12,Limited,Rangpur,Urban,21,141834,32300,Yes,0,Never,Inventory,265171,12,Moderate,5,No,4,Secondary,15,"Electronics store in Kurigram, Rangpur division. Operating 12 years with 21 employees. Urban market with strong competition. Monthly revenue approximately 141K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 265K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 22K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 5/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rangpur division market stable. Customer base loyal with 12 years reputation. Management experienced in handling operational challenges.",0,train
SME0616,Agriculture,18,Partnership,Barisal,Urban,12,1084518,236025,Yes,2,Rarely,Expansion,590256,18,High,3,No,5,Higher Secondary,20,"Poultry farm in Patuakhali, Barisal division. Operating 18 years with 12 employees. Urban market with strong competition. Monthly revenue approximately 1084K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 590K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 32K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Barisal division market stable. Customer base loyal with 18 years reputation. Management experienced in handling operational challenges.",0,train
SME0617,Manufacturing,16,Sole,Rajshahi,Urban,42,1953397,658674,Yes,2,Never,Renovation,4617450,18,Low,3,No,3,Secondary,30,"Textile mill in Pabna, Rajshahi division. Operating 16 years with 42 employees. Urban market with strong competition. Monthly revenue approximately 1953K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 4617K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 256K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rajshahi division market stable. Customer base loyal with 16 years reputation. Management experienced in handling operational challenges.",0,test
SME0618,Manufacturing,18,Partnership,Dhaka,Urban,29,3343233,703270,Yes,1,Never,Expansion,5000000,18,High,4,No,1,Higher Secondary,7,"Metalworks in Tangail, Dhaka division. Operating 18 years with 29 employees. Urban market with strong competition. Monthly revenue approximately 3343K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 5000K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 277K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 18 years reputation. Management experienced in handling operational challenges.",0,train
SME0619,Manufacturing,2,Limited,Dhaka,Urban,12,3543791,1184503,Yes,1,Never,Equipment,5000000,18,High,5,No,2,Bachelor's,90,"Textile mill in Narayanganj, Dhaka division. Operating 2 years with 12 employees. Urban market with strong competition. Monthly revenue approximately 3543K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 5000K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 277K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 5/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 2 years reputation. Management experienced in handling operational challenges.",0,train
SME0620,Manufacturing,5,Sole,Dhaka,Rural,17,1418518,442237,Yes,2,Never,Equipment,2938791,18,High,3,Yes,5,Master's,60,"Textile mill in Dhaka City, Dhaka division. Operating 5 years with 17 employees. Rural area serving local community. Monthly revenue approximately 1418K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2938K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 163K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 5 years reputation. Management experienced in handling operational challenges.",1,train
SME0621,Retail,12,Sole,Barisal,Rural,11,1137403,187884,Yes,1,Never,Renovation,693709,12,Moderate,3,No,1,Bachelor's,30,"Pharmacy in Patuakhali, Barisal division. Operating 12 years with 11 employees. Rural area serving local community. Monthly revenue approximately 1137K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 693K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 57K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Barisal division market stable. Customer base loyal with 12 years reputation. Management experienced in handling operational challenges.",0,test
SME0622,Services,7,Limited,Rangpur,Urban,15,2371597,716079,Yes,0,Rarely,Equipment,4516532,18,Low,3,No,4,Bachelor's,30,"Transport service in Rangpur City, Rangpur division. Operating 7 years with 15 employees. Urban market with strong competition. Monthly revenue approximately 2371K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 4516K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 250K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rangpur division market stable. Customer base loyal with 7 years reputation. Management experienced in handling operational challenges.",0,test
SME0623,Retail,14,Sole,Rangpur,Urban,14,856794,196615,Yes,1,Never,Inventory,1746306,18,High,2,No,3,Master's,75,"Electronics store in Dinajpur, Rangpur division. Operating 14 years with 14 employees. Urban market with strong competition. Monthly revenue approximately 856K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1746K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 97K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 2/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rangpur division market stable. Customer base loyal with 14 years reputation. Management experienced in handling operational challenges.",0,test
SME0624,Services,7,Partnership,Dhaka,Rural,16,140489,42613,Yes,1,Never,Equipment,77969,6,High,3,No,3,Higher Secondary,15,"Restaurant in Tangail, Dhaka division. Operating 7 years with 16 employees. Rural area serving local community. Monthly revenue approximately 140K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 77K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 6 months from business cashflow.,Monthly installment 12K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 7 years reputation. Management experienced in handling operational challenges.",0,train
SME0625,Manufacturing,7,Sole,Dhaka,Urban,32,2484420,575223,No,2,Never,Expansion,1707913,24,High,4,No,4,Higher Secondary,45,"Metalworks in Narayanganj, Dhaka division. Operating 7 years with 32 employees. Urban market with strong competition. Monthly revenue approximately 2484K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1707K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 24 months from business cashflow.,Monthly installment 71K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 7 years reputation. Management experienced in handling operational challenges.",0,train
SME0626,Services,7,Partnership,Barisal,Urban,19,2452006,885435,No,0,Never,Working capital,4398547,18,High,5,No,4,Higher Secondary,60,"It consultancy in Bhola, Barisal division. Operating 7 years with 19 employees. Urban market with strong competition. Monthly revenue approximately 2452K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 4398K BDT for working capital. Current operations at capacity. Need funds to expand working capital. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 244K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 5/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Barisal division market stable. Customer base loyal with 7 years reputation. Management experienced in handling operational challenges.",0,train
SME0627,Retail,2,Limited,Rangpur,Rural,5,754550,138291,Yes,3,Never,Renovation,1631540,12,Moderate,2,Yes,5,Primary,30,"Furniture store in Rangpur City, Rangpur division. Operating 2 years with 5 employees. Rural area serving local community. Monthly revenue approximately 754K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1631K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 135K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 3 previous loans repaid successfully. Cashflow stability rated 2/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rangpur division market stable. Customer base loyal with 2 years reputation. Management experienced in handling operational challenges.",1,train
SME0628,Manufacturing,7,Sole,Barisal,Urban,6,3331369,972917,No,2,Never,Renovation,5000000,12,Low,4,No,4,Bachelor's,45,"Leather goods in Barisal City, Barisal division. Operating 7 years with 6 employees. Urban market with strong competition. Monthly revenue approximately 3331K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 5000K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 15% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 416K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 30% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Barisal division market stable. Customer base loyal with 7 years reputation. Management experienced in handling operational challenges.",0,train
SME0629,Retail,10,Sole,Rajshahi,Urban,13,1237780,286611,Yes,1,Sometimes,Renovation,978422,6,High,3,Yes,4,Higher Secondary,75,"Pharmacy in Sirajganj, Rajshahi division. Operating 10 years with 13 employees. Urban market with strong competition. Monthly revenue approximately 1237K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 978K BDT for renovation. Current operations at capacity. Need funds to renovate premises. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 6 months from business cashflow.,Monthly installment 163K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rajshahi division market stable. Customer base loyal with 10 years reputation. Management experienced in handling operational challenges.",1,train
SME0630,Retail,2,Limited,Chittagong,Rural,21,1700853,279153,Yes,0,Never,Equipment,3981322,30,Moderate,3,Yes,4,Secondary,30,"Furniture store in Comilla, Chittagong division. Operating 2 years with 21 employees. Rural area serving local community. Monthly revenue approximately 1700K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 3981K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 30 months from business cashflow.,Monthly installment 132K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Chittagong division market stable. Customer base loyal with 2 years reputation. Management experienced in handling operational challenges.",1,train
SME0631,Retail,6,Sole,Dhaka,Urban,22,2063842,370230,Yes,1,Sometimes,Inventory,1583207,18,High,2,Yes,4,Primary,30,"Clothing boutique in Dhaka City, Dhaka division. Operating 6 years with 22 employees. Urban market with strong competition. Monthly revenue approximately 2063K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 1583K BDT for inventory. Current operations at capacity. Need funds to stock seasonal inventory. Market opportunity significant with 20% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 87K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 2/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 6 years reputation. Management experienced in handling operational challenges.",1,test
SME0632,Agriculture,7,Sole,Dhaka,Urban,13,2994977,500720,Yes,0,Rarely,Expansion,5000000,24,Moderate,4,No,4,Bachelor's,45,"Dairy farm in Tangail, Dhaka division. Operating 7 years with 13 employees. Urban market with strong competition. Monthly revenue approximately 2994K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 5000K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 24 months from business cashflow.,Monthly installment 208K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 0 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 7 years reputation. Management experienced in handling operational challenges.",0,train
SME0633,Services,16,Sole,Rangpur,Urban,17,755346,90920,Yes,1,Sometimes,Equipment,973086,12,Low,4,Yes,3,Bachelor's,30,"It consultancy in Dinajpur, Rangpur division. Operating 16 years with 17 employees. Urban market with strong competition. Monthly revenue approximately 755K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 973K BDT for equipment. Current operations at capacity. Need funds to purchase modern equipment. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 12 months from business cashflow.,Monthly installment 81K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Rangpur division market stable. Customer base loyal with 16 years reputation. Management experienced in handling operational challenges.",1,train
SME0634,Retail,9,Limited,Dhaka,Rural,8,1622452,585341,No,2,Never,Expansion,992797,30,Moderate,4,No,2,Higher Secondary,60,"Electronics store in Gazipur, Dhaka division. Operating 9 years with 8 employees. Rural area serving local community. Monthly revenue approximately 1622K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 992K BDT for expansion. Current operations at capacity. Need funds to open new branch. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 30 months from business cashflow.,Monthly installment 33K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 2 previous loans repaid successfully. Cashflow stability rated 4/5. Owner committed with moderate collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 9 years reputation. Management experienced in handling operational challenges.",0,train
SME0635,Manufacturing,8,Limited,Dhaka,Urban,18,2290994,325945,No,1,Never,Working capital,5000000,24,High,3,No,4,Higher Secondary,15,"Garment factory in Gazipur, Dhaka division. Operating 8 years with 18 employees. Urban market with strong competition. Monthly revenue approximately 2290K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 5000K BDT for working capital. Current operations at capacity. Need funds to expand working capital. Market opportunity significant with 25% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 24 months from business cashflow.,Monthly installment 208K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 25% of revenue for loan servicing. 1 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with high collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 8 years reputation. Management experienced in handling operational challenges.",0,train
SME0636,Manufacturing,14,Limited,Dhaka,Urban,42,1174033,206049,No,3,Never,Working capital,2611093,18,Low,3,Yes,4,Bachelor's,40,"Garment factory in Gazipur, Dhaka division. Operating 14 years with 42 employees. Urban market with strong competition. Monthly revenue approximately 1174K BDT. Peak sales during Eid festivals and wedding season. Strong supplier relationships and customer loyalty built over years. Challenges include power supply issues and seasonal demand fluctuations.",Requesting 2611K BDT for working capital. Current operations at capacity. Need funds to expand working capital. Market opportunity significant with 30% projected revenue growth. Supplier discounts available for bulk purchases. Repayment over 18 months from business cashflow.,Monthly installment 145K BDT from business revenue. Peak season sales provide repayment cushion. Maintain 20% of revenue for loan servicing. 3 previous loans repaid successfully. Cashflow stability rated 3/5. Owner committed with low collateral. Business growth from loan investment covers repayment comfortably.,"Competition from larger chains and online platforms. Economic uncertainty affects consumer spending. Raw material costs fluctuating. Transportation challenges during monsoon season. Power outages disrupt operations. Mitigation through diversified suppliers, cost control, and quality focus. Dhaka division market stable. Customer base loyal with 14 years reputation. Management experienced in handling operational challenges.",1,test
